"demanda_id","client_id","id_legado","titulo","natureza","data_abertura","status_interno","vinculada","vinculo","quadro","area_cxhub","status_cxhub","prioridade","tipo","criador","responsavel","motivo_bloqueio","rfi_id","destino_area","arquivo"
"D-2025-013","recco","UMD-325","Importação Imagem","casa-cliente","03/09/2025","Concluída","Sim","CX Hub — ID: UMD-325","Operação","Sem Área","Cancelado","","","Vanessa Rinaldi","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-013.md"
"D-2025-014","recco","UMD-369","Dúvidas enviadas pelo Time Recco","casa-cliente","04/09/2025","Concluída","Sim","CX Hub — ID: UMD-369","Operação","Sem Área","Concluído","","","Vanessa Rinaldi","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-014.md"
"D-2025-015","recco","UMD-378","Bloquear a edição campos criados por Inteligência de Mercado","casa-cliente","10/09/2025","Concluída","Sim","CX Hub — ID: UMD-378","Operação","Sem Área","Concluído","","Suporte","Julianne Rodrigues","Julianne Rodrigues, Pedro Murillo","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-015.md"
"D-2025-016","recco","UMD-379","Criar campo Margem de contribuição","casa-cliente","10/09/2025","Concluída","Sim","CX Hub — ID: UMD-379","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-016.md"
"D-2025-017","recco","UMD-380","Criar campo Faixa de Preço","casa-cliente","10/09/2025","Concluída","Sim","CX Hub — ID: UMD-380","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-017.md"
"D-2025-018","recco","UMD-375","Criar campo Atributo chave","casa-cliente","10/09/2025","Concluída","Sim","CX Hub — ID: UMD-375","Operação","Sem Área","Concluído","","Configuração","Julianne Rodrigues","Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-018.md"
"D-2025-019","recco","UMD-377","Criar campos na aba de informações gerais","casa-cliente","10/09/2025","Concluída","Sim","CX Hub — ID: UMD-377","Operação","Operação | KA","Concluído","","","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-019.md"
"D-2025-020","recco","UMD-396","MAPA: agrupar por responsável","casa-cliente","11/09/2025","Concluída","Sim","CX Hub — ID: UMD-396","Operação","Produto | Inovação","Cancelado","","Melhoria","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-020.md"
"D-2025-021","recco","UMD-420","Criar campo Variante B2B e Variante B2C","casa-cliente","16/09/2025","Concluída","Sim","CX Hub — ID: UMD-420","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-021.md"
"D-2025-022","recco","UMD-421","Criar campo em Variante para determinar a elegibilidade do Canal","casa-cliente","16/09/2025","Concluída","Sim","CX Hub — ID: UMD-421","Operação","Operação | KA","Concluído","","","Vanessa Rinaldi","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-022.md"
"D-2025-023","recco","UMD-422","Criar campos para direcionar Preço e Aposta por produto Campo será utilizado para que o…","casa-cliente","16/09/2025","Concluída","Sim","CX Hub — ID: UMD-422","Operação","Operação | KA","Concluído","","","Vanessa Rinaldi","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-023.md"
"D-2025-024","recco","UMD-376","Campo Ref de Mercado","casa-cliente","16/09/2025","Concluída","Sim","CX Hub — ID: UMD-376","Operação","Operação | KA","Concluído","","","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-024.md"
"D-2025-025","recco","UMD-418","Criar base de upload sortimento","casa-cliente","16/09/2025","Concluída","Sim","CX Hub — ID: UMD-418","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","Julianne Rodrigues, Pedro Murillo","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-025.md"
"D-2025-026","recco","UMD-419","Criar campo Modelagem","casa-cliente","16/09/2025","Concluída","Sim","CX Hub — ID: UMD-419","Operação","Operação | KA","Concluído","","","Vanessa Rinaldi","Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-026.md"
"D-2025-027","recco","UMD-446","Criação de perfis e convites de usuários","casa-cliente","17/09/2025","Concluída","Sim","CX Hub — ID: UMD-446","Operação","Sem Área","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-027.md"
"D-2025-028","recco","UMD-534","Criar campos observações da engenharia","casa-cliente","18/09/2025","Concluída","Sim","CX Hub — ID: UMD-534","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-028.md"
"D-2025-029","recco","UMD-535","Criar uma nova aba denominada DADOS CAD","casa-cliente","18/09/2025","Concluída","Sim","CX Hub — ID: UMD-535","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-029.md"
"D-2025-030","recco","UMD-486","Criar campos Sku B2B e ku B2C","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-486","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-030.md"
"D-2025-031","recco","UMD-556","Criar campo sugestão de grade","casa-cliente","30/09/2025","Concluída","Sim","CX Hub — ID: UMD-556","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-031.md"
"D-2025-032","recco","UMD-558","Desativar notificações de alterações em produtos e tarefas no geral","casa-cliente","30/09/2025","Concluída","Sim","CX Hub — ID: UMD-558","Operação","Sem Área","Cancelado","","Configuração","Julianne Rodrigues","Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-032.md"
"D-2025-033","recco","UMD-550","Verificar a existência de pacotes de materiais com a Patricia para subir na uMode","casa-cliente","30/09/2025","Concluída","Sim","CX Hub — ID: UMD-550","Operação","Operação | KA","Cancelado","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-033.md"
"D-2025-034","recco","UMD-551","Verificar a existência de tabelas base para cadastrar na uMode","casa-cliente","30/09/2025","Concluída","Sim","CX Hub — ID: UMD-551","Operação","Operação | KA","Cancelado","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-034.md"
"D-2025-035","recco","UMD-575","Template de ficha DEBRUM Corte e Debrum preparação","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-575","Operação","Sem Área","Cancelado","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-035.md"
"D-2025-036","recco","UMD-629","Cria campo de seleção para o time de engenharia","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-629","","","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-036.md"
"D-2025-037","recco","UMD-573","Necessidade de de processo concluído: pilotagem, tempo e custo - Fase","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-573","Operação","Operação | KA","Cancelado","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-037.md"
"D-2025-038","recco","UMD-571","Criação de novos campos dados briefing e edição de campos e lista de campos","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-571","Operação","Sem Área","Concluído","Alta","Suporte","Julianne Rodrigues","Julianne Rodrigues, Pedro Murillo","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-038.md"
"D-2025-039","recco","UMD-572","Liberar o cadastro manual materiais para efeito de calculo de simulação de custos","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-572","Operação","Sem Área","Concluído","Urgente","Suporte","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-039.md"
"D-2025-040","recco","UMD-631","PREENCHIMENTO DE CAMPO EM MASSA","casa-cliente","03/10/2025","Concluída","Sim","CX Hub — ID: UMD-631","Operação","Sem Área","Concluído","","Suporte","Pedro Murillo","Pedro Murillo, Julianne Rodrigues","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-040.md"
"D-2025-041","recco","UMD-630","Falta material na uMode e erro de integração de materiais","casa-cliente","03/10/2025","Concluída","Sim","CX Hub — ID: UMD-630","Tech","Suporte Tech","Concluído","","Integração","Julianne Rodrigues","Marina Santoro","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-041.md"
"D-2025-042","recco","UMD-706","Configurar aba de importação de materiais para editar largura, gramatura e rendimento.","casa-cliente","16/10/2025","Concluída","Sim","CX Hub — ID: UMD-706","Operação","Operação | KA","Concluído","","Configuração","Julianne Rodrigues","","","","","uMode/_Clientes/Recco/00_Institucional/_demandas/D-2025-042.md"
"D-2025-001","reserva","UMD-98","Via chat, usuário deixou um feedback dizendo que seria válido estabelecermos limites pa…","casa-cliente","09/05/2025","Concluída","Sim","CX Hub — ID: UMD-98","Operação","Produto | Inovação","Backlog","","Melhoria","Pedro Murillo","","Aguardando Decisão","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-001.md"
"D-2025-002","reserva","UMD-278","Regra simplificada % de entrega dentro/fora do prazo","casa-cliente","03/06/2025","Concluída","Sim","CX Hub — ID: UMD-278","Tech","Suporte Tech","Concluído","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-002.md"
"D-2025-003","reserva","UMD-130","Alterações Relat Acompanhamento de Follow","casa-cliente","05/06/2025","Concluída","Sim","CX Hub — ID: UMD-130","Tech","Suporte Tech","Concluído","","Configuração","Andrea Holmer","Andrea Holmer","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-003.md"
"D-2025-004","reserva","UMD-292","APOSTA - PS + IMAGEM INV 26","casa-cliente","17/06/2025","Concluída","Sim","CX Hub — ID: UMD-292","Tech","Suporte Tech","Cancelado","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-004.md"
"D-2025-005","reserva","UMD-302","Relatório Recebimento","casa-cliente","08/08/2025","Concluída","Sim","CX Hub — ID: UMD-302","Tech","Suporte Tech","Concluído","Alta","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-005.md"
"D-2025-006","reserva","UMD-804","Relatório Recebimento  - Substituir BI","casa-cliente","08/08/2025","Concluída","Sim","CX Hub — ID: UMD-804","Tech","Suporte Tech","Backlog","Alta","Melhoria","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-006.md"
"D-2025-007","reserva","UMD-235","Imagem da ficha técnica não abre adequadamente","casa-cliente","20/08/2025","Concluída","Sim","CX Hub — ID: UMD-235","Tech","Suporte Tech","A fazer","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-007.md"
"D-2025-008","reserva","UMD-284","Atualização depois do Arquivamento","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-284","Tech","Suporte Tech","A fazer","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-008.md"
"D-2025-009","reserva","UMD-277","Separação de marcas - Re","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-277","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-009.md"
"D-2025-010","reserva","UMD-281","Automatização com os Relatórios","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-281","Tech","Suporte Tech","Concluído","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-010.md"
"D-2025-011","reserva","UMD-283","Sistema de Arquivamento","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-283","Tech","Suporte Tech","A fazer","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-011.md"
"D-2025-012","reserva","UMD-282","Implementação da Ferramenta","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-282","Tech","Suporte Tech","Concluído","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-012.md"
"D-2025-013","reserva","UMD-280","Desenvolvimento de Automatização com os Relatórios","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-280","Tech","Suporte Tech","Concluído","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-013.md"
"D-2025-014","reserva","UMD-279","Disponibilizar a ferramenta para o planejamento do Mix em separado para as 3 Griffes (R…","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-279","Tech","Suporte Tech","Em Progresso","","Suporte","Victor Aragão","","Outra — valor legado do Notion: ""Mudança de Priorização - Item urgente na frente!""","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-014.md"
"D-2025-015","reserva","UMD-276","PS + SIMILARES","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-276","Tech","Suporte Tech","Cancelado","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-015.md"
"D-2025-016","reserva","UMD-269","NOVO RELATÓRIO | Digitalizar/automatizar Documento de Line Review (com imagens extraída…","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-269","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-016.md"
"D-2025-017","reserva","UMD-270","RELATÓRIO DE LACRE |  Rever modelo do gráfico de DASHBOARD DE LACRE GERAL","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-270","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-017.md"
"D-2025-018","reserva","UMD-266","Atualização do Relatório de Follow","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-266","Tech","Suporte Tech","Concluído","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-018.md"
"D-2025-019","reserva","UMD-267","Atualização do Relatório reunião de preço","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-267","Tech","Suporte Tech","A fazer","","Bug","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-019.md"
"D-2025-020","reserva","UMD-271","RELATÓRIO | incluir atributos Descritivos, após finalização da importação dos Atributos)","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-271","Tech","Suporte Tech","A fazer","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-020.md"
"D-2025-021","reserva","UMD-274","Checagem de Integridade com Pedidos da Carteira","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-274","Tech","Suporte Tech","Cancelado","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-021.md"
"D-2025-022","reserva","UMD-275","Adição do Status do Item (ex: ""Lacrado"")","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-275","Tech","Suporte Tech","A fazer","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-022.md"
"D-2025-023","reserva","UMD-272","Organização de Atributos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-272","","","Cancelado","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-023.md"
"D-2025-024","reserva","UMD-273","Treinamento para Fornecedores Pilotos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-273","Operação","Sem Área","Concluído","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-024.md"
"D-2025-025","reserva","UMD-299","Definição do campo NOME para ATRIBUTOS","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-299","Operação","Sem Área","Concluído","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-025.md"
"D-2025-026","reserva","UMD-300","Ajustar Check Conferido em MATERIAIS","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-300","Operação","Sem Área","Concluído","Média","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-026.md"
"D-2025-027","reserva","UMD-297","Ajustar relatório de Lacre Geral no legado","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-297","Tech","Suporte Tech","A fazer","Média","Bug","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-027.md"
"D-2025-028","reserva","UMD-298","Ajuste Relatório de Mostruário","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-298","Tech","Suporte Tech","Concluído","Média","Bug","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-028.md"
"D-2025-029","reserva","UMD-301","[RESERVA] - Relatório de Lacre Geral não atualiza Coleção INV26 automaticamente","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-301","Operação","Sem Área","Concluído","Média","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-029.md"
"D-2025-030","reserva","UMD-305","Relatório Lacre - Status importados","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-305","Tech","Suporte Tech","Backlog","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-030.md"
"D-2025-031","reserva","UMD-306","Relatório Mostruário","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-306","Tech","Suporte Tech","Concluído","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-031.md"
"D-2025-032","reserva","UMD-303","Relatório Planejado x realizado","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-303","Tech","Suporte Tech","Concluído","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-032.md"
"D-2025-033","reserva","UMD-304","Relatório Custos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-304","Tech","Suporte Tech","Backlog","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-033.md"
"D-2025-034","reserva","UMD-287","Checagem de Campos (PA, MP e OP)","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-287","Tech","Suporte Tech","A fazer","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-034.md"
"D-2025-035","reserva","UMD-288","Ajustes de Campos, Exibições e Dados - Saldo / A Entregar","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-288","Tech","Suporte Tech","A fazer","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-035.md"
"D-2025-036","reserva","UMD-285","Checagem das Requisições de Programação","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-285","Tech","Suporte Tech","A fazer","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-036.md"
"D-2025-037","reserva","UMD-286","Abastecimento Automático de Libs de Filtros","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-286","Tech","Suporte Tech","A fazer","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-037.md"
"D-2025-038","reserva","UMD-289","Relatório Lacre - Produto/fornecedor + Entradas","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-289","Tech","Suporte Tech","Análise","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-038.md"
"D-2025-039","reserva","UMD-295","Somatório Relat Acompanhamento de Follow","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-295","Tech","Suporte Tech","Concluído","Média","Bug","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-039.md"
"D-2025-040","reserva","UMD-296","Relatório Reunião de Preço","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-296","Tech","Suporte Tech","A fazer","Média","Bug","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-040.md"
"D-2025-041","reserva","UMD-290","PS para Atacado","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-290","Tech","Suporte Tech","A fazer","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-041.md"
"D-2025-042","reserva","UMD-293","Ajustes no Relatório DESCRITIVOS (BAZAR/COLEÇÃO)","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-293","Tech","Suporte Tech","A fazer","Alta","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-042.md"
"D-2025-043","reserva","UMD-237","Inclusão de Aba e Campos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-237","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-043.md"
"D-2025-044","reserva","UMD-238","Ação para criar pedido de pilotagem automaticamente assim que o produto for colocado co…","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-238","","","Análise","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-044.md"
"D-2025-045","reserva","UMD-234","Ajuste da Completude","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-234","Tech","Suporte Tech","Concluído","Alta","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-045.md"
"D-2025-046","reserva","UMD-236","Importação Primeiras Coleções","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-236","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-046.md"
"D-2025-047","reserva","UMD-239","Permitir customização do checklist, acrescentando alguma opção extra","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-239","Operação","Produto | Inovação","Cancelado","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-047.md"
"D-2025-048","reserva","UMD-242","Colocar o campo de número de lacre dentro do Checklist","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-242","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-048.md"
"D-2025-049","reserva","UMD-243","Criar campo na Ficha de Produto para controle de Mix de Produto (Sortimento)","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-243","Operação","Sem Área","Backlog","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-049.md"
"D-2025-050","reserva","UMD-240","Cabeçalho fixo na tabela de medida / variantes / materiais","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-240","Operação","Produto | Inovação","Backlog","","Melhoria","Victor Aragão","","Aguardando Decisão","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-050.md"
"D-2025-051","reserva","UMD-241","ALTERAÇÃO DE FORNECEDOR | Definir permissionamento para Troca de Fornecedores","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-241","","","Análise","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-051.md"
"D-2025-052","reserva","UMD-226","Gestão de Desenvolvimento de Estampa","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-226","Operação","Sem Área","Análise","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-052.md"
"D-2025-053","reserva","UMD-219","Novo layout carta lacre - CARTA LACRE SIMPLIFICADA","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-219","Operação","Sem Área","Concluído","Média","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-053.md"
"D-2025-054","reserva","UMD-220","Alterações  Relatório Acompanhanto de Follow","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-220","Tech","Suporte Tech","Concluído","","Suporte","Victor Aragão","","Outra — valor legado do Notion: ""Ordem da Diretoria - Não faremos isso nesse momento""","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-054.md"
"D-2025-055","reserva","UMD-217","Relatório de Acompanhamento de FOLLOW","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-217","Tech","Suporte Tech","Concluído","Alta","Suporte","Victor Aragão","","Aguardando Cliente","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-055.md"
"D-2025-056","reserva","UMD-218","MVP - Descritivo com IA","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-218","","","Aguardando Validação","Média","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-056.md"
"D-2025-057","reserva","UMD-221","Estampas - Banco + Campo","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-221","Operação","Sem Área","Cancelado","","Suporte","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-057.md"
"D-2025-058","reserva","UMD-224","CONF DE MP |Travamento do consumo a partir do Check do fornecedor","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-224","Operação","Sem Área","Análise","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-058.md"
"D-2025-059","reserva","UMD-225","KIT & ROTA OPERAÇÃO | Evoluir em Automações","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-225","","","Análise","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-059.md"
"D-2025-060","reserva","UMD-222","Mini Projeto - CHECK LISTA/CARTA LACRE BILINGUE","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-222","Tech","Suporte Tech","Em Progresso","","Melhoria","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-060.md"
"D-2025-061","reserva","UMD-223","CONF DE MP | Definir conferência de MP (Perfil de Acesso) (check box)","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-223","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-061.md"
"D-2025-062","reserva","UMD-244","Ferramenta para Planejamento e Mix de Produto","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-244","Tech","Suporte Tech","Em Progresso","","Configuração","Victor Aragão","","Outra — valor legado do Notion: ""Mudança de Priorização - Item urgente na frente!""","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-062.md"
